NCDS,Length,rawseq.p1,avsims.p1,sdsims.p1,z.score.p1,rawseq.m1,avsims.m1,sdsims.m1,z.score.m1,rawseq.01,avsims.01,sdsims.01,z.score.01,prod.type
S1399,100,0.02,0.02267,0.014358875,-0.185947722,0.04,0.02179,0.014223157,1.280306465,0.01,0.02226,0.013902722,-0.881841685,3'
S1400,84,0.011904762,0.021583334,0.015447385,-0.626550805,0.023809524,0.021988095,0.015120473,0.120461082,0.023809524,0.023607143,0.015651206,0.012930695,3'
S1401,85,0.070588235,0.025364706,0.01653617,2.73482479,0.035294118,0.025882353,0.016629477,0.565968773,0,0.025917647,0.016777909,-1.544748306,5'
S1402,1085,0.019354839,0.022916129,0.004252514,-0.837455235,0.023963134,0.023111521,0.004234954,0.201091418,0.000921659,0.022820277,0.004299137,-5.093723584,inter
S1403,885,0.018079096,0.015543503,0.003797982,0.667615792,0.011299435,0.015630509,0.004118391,-1.05164206,0.016949153,0.015677966,0.003868815,0.32857265,3'MT
S1404,80,0.025,0.0207875,0.015303849,0.275257547,0.0125,0.021825,0.015456658,-0.603299877,0.0125,0.0223,0.015796266,-0.62039978,5'
S1405,85,0.023529412,0.0306,0.017803577,-0.397144252,0,0.028094118,0.01697357,-1.655168461,0.011764706,0.02982353,0.018077634,-0.99895947,inter
S1406,347,0.011527378,0.017432277,0.006571489,-0.898563269,0.014409222,0.017273775,0.006670285,-0.429449927,0.020172911,0.017293948,0.006393488,0.450296138,5'
S1407,136,0.022058824,0.024316177,0.01282829,-0.175966749,0.022058824,0.024088235,0.01263075,-0.160672283,0.007352941,0.02494853,0.012333152,-1.426690313,5'
S1408,909,0.00880088,0.019855885,0.004350965,-2.540816824,0.01760176,0.019657866,0.004331604,-0.474675299,0.02420242,0.019633663,0.00445891,1.024635344,3'PT
S1409,298,0.010067114,0.020671141,0.008007484,-1.324264574,0.006711409,0.02054698,0.007910805,-1.748946013,0.026845638,0.020590604,0.007709934,0.811295452,5'
S1410,81,0.049382716,0.027753086,0.016956251,1.275613879,0.024691358,0.027382716,0.018028955,-0.149279755,0,0.028148148,0.016834815,-1.672020084,5'
S1411,344,0.020348837,0.024380814,0.007708842,-0.523032785,0.037790698,0.024421512,0.007858256,1.701291828,0,0.024479651,0.008008364,-3.056760563,5'
S1412,74,0.013513514,0.015486487,0.013001163,-0.151753553,0.013513514,0.016310811,0.013855156,-0.201895748,0.013513514,0.01572973,0.013143933,-0.168611326,inter
S1413,85,0.011764706,0.013705882,0.011816262,-0.164280077,0,0.01462353,0.011968737,-1.221810617,0.011764706,0.014117647,0.012221027,-0.192532194,5'
S1414,94,0.010638298,0.013691489,0.011216938,-0.27219475,0,0.012819149,0.010701869,-1.197842132,0,0.013170213,0.011119177,-1.184459379,inter
S1415,172,0.023255814,0.015244186,0.009021044,0.888104277,0.005813953,0.014656977,0.008916245,-0.991787872,0.034883721,0.014558139,0.009141888,2.223346259,intra
S1416,147,0.013605442,0.013829932,0.009171644,-0.024476506,0.006802721,0.013095238,0.009017473,-0.697813748,0.006802721,0.014755102,0.009188115,-0.865507336,5'
S1417,114,0,0.029850877,0.015368813,-1.942302037,0.00877193,0.031263158,0.015367092,-1.463596915,0.035087719,0.031245614,0.015402767,0.249442516,inter
S1418,212,0.014150943,0.017481132,0.008230569,-0.404612237,0.033018868,0.017471698,0.008617657,1.804106345,0.009433962,0.017683962,0.008650695,-0.953680685,inter
S1419,118,0.042372881,0.026788136,0.013711269,1.136637701,0,0.025228814,0.013688684,-1.843041578,0.016949153,0.02640678,0.013699375,-0.690369209,inter
S1420,2661,0.019541526,0.017804585,0.00244192,0.711301498,0.014656144,0.017732807,0.002520402,-1.220703591,0.01315295,0.017858324,0.002411348,-1.951345521,5'
S1421,128,0.015625,0.013164063,0.009623314,0.255726614,0.0078125,0.013046875,0.009357192,-0.559395926,0,0.013273438,0.009751418,-1.361180289,intra
S1422,263,0.011406844,0.022414449,0.008327579,-1.321825239,0.015209125,0.022806084,0.008658172,-0.877432141,0.019011407,0.022258555,0.008636992,-0.375958203,5'
S1423,384,0.002604167,0.021955729,0.007154963,-2.704634882,0.015625,0.022002604,0.006933389,-0.919839374,0.036458333,0.022565104,0.007265839,1.912129894,inter
S1424,76,0,0.020210526,0.014734245,-1.371670284,0,0.018236842,0.014462988,-1.260931871,0.013157895,0.019605263,0.015170027,-0.425007037,intra
S1425,162,0.018518519,0.014395062,0.009000292,0.458147032,0.00617284,0.014518519,0.009255852,-0.901665112,0.00617284,0.01462963,0.009166834,-0.922542096,intra
S1426,271,0.014760148,0.02098893,0.008385254,-0.742825644,0.040590406,0.020889299,0.00807002,2.441271121,0.018450185,0.021324723,0.008347379,-0.344364177,5'
S1427,122,0.008196721,0.026098361,0.013614709,-1.314874895,0,0.026172131,0.01359891,-1.924575615,0.032786885,0.026081967,0.013467529,0.497858055,inter
S1428,85,0.011764706,0.037670588,0.018667418,-1.387759298,0.047058824,0.036117647,0.018269461,0.598877907,0.047058824,0.036811765,0.019370973,0.52899041,inter
S1429,100,0.02,0.00849,0.008665737,1.328219425,0.02,0.00744,0.007994392,1.571101258,0,0.00786,0.008443441,-0.930900119,5'
S1430,65,0.015384615,0.020476923,0.016772954,-0.303602335,0.030769231,0.021323077,0.016542291,0.571030601,0.015384615,0.019969231,0.016443112,-0.278816784,5'
S1431,90,0.011111111,0.027188889,0.016425576,-0.978825797,0.044444444,0.026133333,0.016376241,1.11815104,0.022222222,0.028477778,0.016548653,-0.378009944,inter
S1432,59,0,0.011169492,0.01296698,-0.861379555,0.033898305,0.012186441,0.01343874,1.615617543,0,0.01140678,0.013048246,-0.874200232,5'
S1433,112,0.017857143,0.019410714,0.012383538,-0.12545455,0,0.018482143,0.012368631,-1.494275586,0,0.019660714,0.012297768,-1.598722133,5'
S1434,91,0.032967033,0.023538462,0.015640964,0.602812672,0.010989011,0.024296703,0.015417733,-0.863141963,0.010989011,0.024978022,0.015643418,-0.894242626,5'
S1435,78,0,0.015641026,0.013462776,-1.161797976,0,0.014602564,0.013216585,-1.104866635,0.025641026,0.015846154,0.013661154,0.716987169,5'
S1436,303,0.00990099,0.021834983,0.007821267,-1.525838889,0.01980198,0.021910891,0.007890754,-0.267263547,0.02310231,0.02170297,0.007851654,0.178222321,5'
S1437,360,0.011111111,0.018894444,0.006910464,-1.126311247,0.013888889,0.018561111,0.006851015,-0.681975128,0.013888889,0.018544444,0.006686786,-0.696232147,inter
S1438,119,0.033613445,0.020722689,0.012574425,1.025156675,0.025210084,0.022319328,0.013223324,0.218610408,0.008403361,0.022260504,0.012937272,-1.071102402,intra
S1439,127,0.015748031,0.01703937,0.011171997,-0.115587122,0.031496063,0.016370079,0.010589212,1.42843342,0.015748031,0.017346457,0.010621492,-0.150489746,5'
S1440,640,0.01875,0.0203125,0.005307336,-0.294403817,0.0015625,0.019871875,0.005140435,-3.561833871,0.025,0.020051563,0.005142962,0.962176513,5'
S1441,188,0.031914894,0.023265958,0.010643786,0.812580819,0.015957447,0.023590426,0.010330037,-0.738911061,0.021276596,0.023335107,0.01047901,-0.196441329,5'
S1442,103,0.019417476,0.021223301,0.013666184,-0.132138215,0.009708738,0.019398058,0.012988629,-0.745984865,0,0.020980583,0.013740804,-1.526881732,5'
S1443,78,0,0.024410256,0.017469051,-1.397342994,0.038461538,0.024615385,0.016623619,0.832920505,0.051282051,0.025820513,0.01650544,1.542614905,inter
S1444,59,0.050847458,0.011016949,0.013390089,2.974626053,0,0.010491526,0.012459407,-0.84205657,0,0.011694915,0.013372898,-0.874523653,5'
S1446,407,0.014742015,0.016800983,0.006212938,-0.331400032,0.01965602,0.016648649,0.005986097,0.502392682,0.027027027,0.016474201,0.005850372,1.803786963,3'PT
S1447,373,0.016085791,0.020203753,0.006934011,-0.593878819,0.018766756,0.019949062,0.007031798,-0.168137027,0.026809651,0.020434316,0.006965283,0.915301667,3'
S1448,130,0,0.020361538,0.011923806,-1.707637531,0.015384615,0.019638461,0.011516472,-0.369370613,0,0.019661538,0.011572072,-1.699050843,inter
S1449,350,0.008571429,0.014751429,0.005900326,-1.047399739,0.014285714,0.014488571,0.006086786,-0.033327505,0.002857143,0.014257143,0.005978382,-1.906870542,3'
S1450,2483,0.018123238,0.018471204,0.002538315,-0.137085508,0.015304068,0.018436971,0.002509064,-1.248634363,0.016512284,0.018411599,0.002584142,-0.73498851,3'MT
S1451,69,0,0.018782609,0.015361686,-1.222691847,0,0.018884058,0.015825552,-1.193263789,0.043478261,0.019028986,0.015904008,1.537302809,inter
S1452,96,0,0.017625,0.013096516,-1.345777732,0.020833333,0.017229167,0.013068072,0.275799392,0.010416667,0.01840625,0.01294459,-0.617214051,5'
S1453,116,0.017241379,0.020594828,0.012669302,-0.264690877,0,0.020474138,0.012155977,-1.684285611,0,0.020043103,0.012116134,-1.654249041,3'
S1454,284,0.003521127,0.020073944,0.007988183,-2.072162887,0.007042254,0.019735916,0.007660946,-1.65693126,0.028169014,0.019862676,0.007632661,1.088262415,inter
S1456,122,0.016393443,0.020401639,0.012322753,-0.32526792,0.016393443,0.02095082,0.013020634,-0.350011887,0.024590164,0.020508197,0.012169303,0.335431485,inter
S1457,85,0.011764706,0.018458824,0.013560413,-0.49365148,0,0.017011765,0.013415812,-1.268038446,0.023529412,0.018658824,0.013288806,0.366518119,5'
S1458,4227,0.01182872,0.016539863,0.001820545,-2.587765779,0.01395789,0.0165304,0.001846721,-1.393014625,0.014431039,0.01664088,0.001821592,-1.213137059,5'
S1460,181,0.016574586,0.022961326,0.010379087,-0.615347027,0.005524862,0.022110497,0.010499574,-1.579648338,0.005524862,0.022093923,0.010214896,-1.622048839,inter
S1461,83,0.024096386,0.014060241,0.01220463,0.82232276,0.012048193,0.014253012,0.012278223,-0.179571523,0,0.013578313,0.012191288,-1.113771835,5'
S1462,111,0.018018018,0.018972973,0.012672774,-0.075354848,0.018018018,0.017783784,0.011540554,0.020296619,0.018018018,0.01936036,0.012169246,-0.110306123,5'
S1463,129,0.023255814,0.022031008,0.011902175,0.102906085,0.007751938,0.021922481,0.012081203,-1.172941372,0.023255814,0.022286822,0.012383528,0.078248477,5'
S1464,74,0.013513514,0.032202703,0.019918036,-0.938304789,0.054054054,0.031918919,0.018971582,1.166752207,0.013513514,0.031527027,0.019015636,-0.947300046,inter
S1465,65,0.015384615,0.0206,0.016664118,-0.312970946,0.015384615,0.020030769,0.016061169,-0.289278698,0.015384615,0.020846154,0.01649906,-0.331021215,5'
S1466,1068,0.012172285,0.015539326,0.003647597,-0.923084685,0.005617978,0.015611423,0.003539073,-2.823746642,0.020599251,0.015427903,0.003525084,1.467014056,3'MT
S1467,139,0.014388489,0.013733813,0.009918199,0.066007551,0.028776978,0.013755396,0.009473457,1.58564949,0,0.013978417,0.009591654,-1.457352189,5'
S1468,162,0.012345679,0.012253087,0.008301456,0.011153747,0.00617284,0.012345679,0.007985836,-0.772973474,0.00617284,0.012450618,0.008287514,-0.757498314,inter
S1469,132,0.015151515,0.016356061,0.010435909,-0.115423166,0.007575758,0.015545455,0.010301763,-0.77362452,0.007575758,0.017022727,0.010931356,-0.864208349,5'
S1470,111,0.036036036,0.025387387,0.013731572,0.775486518,0,0.026477477,0.014413961,-1.836932822,0.009009009,0.026675676,0.014152883,-1.248273308,5'
S1471,69,0,0.016173913,0.014605069,-1.107417801,0.043478261,0.016565217,0.014691239,1.831911064,0.014492754,0.017043478,0.01455084,-0.175297392,5'
S1472,186,0.02688172,0.025758064,0.010708628,0.104929927,0.016129032,0.025263441,0.010782783,-0.847129089,0.032258065,0.025994624,0.010832813,0.578191592,5'
S1473,110,0.027272727,0.021809091,0.012830074,0.425846035,0.018181818,0.022481818,0.013408541,-0.320691126,0.018181818,0.021654545,0.013497108,-0.257294176,5'
S1474,188,0.010638298,0.020095745,0.009677381,-0.977273347,0.021276596,0.020170213,0.010028099,0.110328294,0.010638298,0.020446809,0.009602387,-1.021465903,5'
S1475,385,0.012987013,0.015779221,0.006257087,-0.446247207,0.007792208,0.015997403,0.00611315,-1.342220314,0.023376623,0.015841558,0.005976563,1.260768927,inter
S1476,282,0.021276596,0.022223404,0.008038664,-0.117781791,0.042553191,0.021815603,0.008293906,2.500340451,0.014184397,0.022886525,0.008334018,-1.044169552,inter
S1477,1204,0.013289037,0.020757475,0.004077222,-1.83174689,0.029069767,0.020780731,0.003901327,2.124671062,0.004983389,0.021026578,0.004013226,-3.997579165,3'PT
S1478,88,0.022727273,0.014636364,0.012187235,0.663883933,0.011363636,0.013272727,0.011103446,-0.17193682,0.011363636,0.013795454,0.011584464,-0.209920675,5'
S1479,105,0.019047619,0.024504762,0.014452907,-0.377580995,0.00952381,0.025447619,0.01417939,-1.123024951,0.019047619,0.026009524,0.01397371,-0.498214517,5'
S1480,90,0,0.020866666,0.014249803,-1.464347728,0.022222222,0.020833333,0.013801583,0.100632576,0.055555556,0.022977778,0.01447464,2.250679754,intra
S1481,1228,0.001628664,0.019892508,0.003750885,-4.86920968,0.015472313,0.019752443,0.003955682,-1.082020712,0.022801303,0.019504072,0.003872766,0.851389361,3'PT
S1482,1550,0.001290323,0.018190968,0.003280278,-5.152199166,0.013548387,0.018045161,0.003136621,-1.433636445,0.021935484,0.018007097,0.003140868,1.250733184,3'PT
S1483,92,0.02173913,0.025108696,0.015713911,-0.214432019,0.010869565,0.025565217,0.015714648,-0.935156305,0,0.025271739,0.0157345,-1.606135495,3'PT
S1484,1166,0.017152659,0.012491424,0.003169698,1.470561546,0.002572899,0.012704117,0.003164148,-3.201878937,0,0.012554888,0.003041304,-4.128126511,3'
S1486,209,0.019138756,0.022354067,0.009822759,-0.327332791,0.019138756,0.022325359,0.010064771,-0.316609562,0.014354067,0.022684211,0.009597975,-0.867906346,5'
S1487,109,0.018348624,0.023146789,0.013803406,-0.347607327,0.018348624,0.021798165,0.013169803,-0.261928088,0.027522936,0.022504587,0.012960763,0.38719546,5'
S1488,2483,0.005638341,0.01664116,0.00249997,-4.40118035,0.016109545,0.016830044,0.002408102,-0.299198024,0.012484897,0.016664116,0.002441527,-1.711723407,3'MT
S1489,945,0.00952381,0.013442328,0.003489122,-1.123067079,0.014814815,0.013622222,0.003561314,0.33487434,0.006349206,0.013311111,0.003699769,-1.881713716,3'
S1490,69,0,0.014826087,0.013744223,-1.078714088,0.028985507,0.01484058,0.013797302,1.02519517,0,0.015028986,0.013768372,-1.091558681,inter
S1491,742,0.037735849,0.027322102,0.005811277,1.791989369,0.006738544,0.027576819,0.005901939,-3.530750571,0.022911051,0.02751752,0.005787577,-0.795923623,5'
S1492,86,0.058139535,0.038011628,0.018818747,1.069566783,0.046511628,0.037313954,0.018799607,0.48924823,0.023255814,0.037255814,0.01909627,-0.733127458,5'
S1493,323,0.009287926,0.012780186,0.005857202,-0.596233483,0.00619195,0.012603715,0.005885263,-1.089461116,0.009287926,0.012789474,0.005925783,-0.590900438,3'PT
S1496,101,0.01980198,0.029574257,0.015233368,-0.641504697,0.01980198,0.028534653,0.014759777,-0.591653458,0.02970297,0.028920792,0.016060951,0.048700611,5'
S1497,98,0.010204082,0.024255102,0.013926735,-1.008924203,0.010204082,0.02327551,0.015122143,-0.864389918,0.040816327,0.024571429,0.014298462,1.13612908,5'
S1499,77,0.012987013,0.024701299,0.016722785,-0.700498477,0,0.02587013,0.017412934,-1.485684697,0.012987013,0.025532468,0.016644095,-0.753748089,inter
S1500,85,0.011764706,0.010576471,0.010611821,0.1119728,0,0.010647059,0.010619495,-1.00259559,0,0.010952941,0.010712138,-1.022479447,5'
S1501,186,0.016129032,0.021677419,0.010317341,-0.537772968,0.021505376,0.021596774,0.010189985,-0.0089694,0.021505376,0.020973118,0.009734713,0.054676277,5'
S1502,726,0.017906336,0.022822314,0.005194767,-0.946332799,0.011019284,0.022509642,0.00520678,-2.206806815,0.027548209,0.022698347,0.005238874,0.925745043,5'
S1503,104,0.019230769,0.020096154,0.013020714,-0.066462168,0.009615385,0.020596154,0.013006263,-0.844267796,0.009615385,0.02025,0.01310878,-0.811258961,inter
S1504,64,0.015625,0.016421875,0.015143667,-0.052621007,0.015625,0.015421875,0.014351838,0.014153239,0.015625,0.016890625,0.01551071,-0.081596843,5'
S1505,75,0.026666667,0.022346667,0.016794764,0.25722304,0.013333333,0.022453333,0.015930804,-0.572475849,0,0.023933333,0.016035635,-1.49250924,5'
S1506,140,0.021428571,0.026485714,0.012801363,-0.395047246,0.042857143,0.025735714,0.012690483,1.349155056,0.014285714,0.025235714,0.012717658,-0.86100758,3'
S1507,108,0.027777778,0.021796296,0.013337058,0.448485825,0.009259259,0.022268519,0.013215179,-0.984417989,0.009259259,0.021925926,0.013200887,-0.959531482,3'
S1508,85,0.023529412,0.035011765,0.018734938,-0.612884477,0.011764706,0.031105883,0.017809276,-1.086016993,0.058823529,0.034258824,0.019067837,1.288279602,inter
S1509,69,0.028985507,0.016333333,0.014520805,0.871313498,0,0.017043478,0.014808645,-1.150914123,0.014492754,0.016768116,0.01460368,-0.155807447,intra
S1510,122,0.049180328,0.024934426,0.0137721,1.760508751,0.040983607,0.024852459,0.012828394,1.257456565,0.008196721,0.024655738,0.013007901,-1.265309203,intra
S1511,325,0.015384615,0.018473846,0.006958949,-0.443922048,0.006153846,0.01828,0.006897075,-1.758158873,0.012307692,0.018541538,0.007027615,-0.887050102,intra
S1512,121,0.033057851,0.023140496,0.012275457,0.807901083,0.008264463,0.02238843,0.01237066,-1.141731057,0.024793388,0.023975207,0.01290325,0.063408943,inter
S1513,193,0.020725389,0.018284974,0.008908475,0.273943064,0.020725389,0.017787565,0.008716901,0.337026236,0.010362694,0.017642487,0.008862832,-0.821384541,5'
S1514,134,0.029850746,0.028686567,0.013669187,0.085168109,0.029850746,0.029522388,0.013443837,0.024424418,0.029850746,0.029671642,0.013570461,0.013198092,inter
S1515,66,0,0.018484848,0.01512571,-1.222081387,0.015151515,0.018651515,0.015604587,-0.22429302,0,0.018621212,0.015684787,-1.187214856,5'
S1516,110,0.009090909,0.018618182,0.012343364,-0.771853812,0.018181818,0.018372727,0.012109464,-0.015765281,0.027272727,0.019027273,0.012597623,0.654524628,5'
S1517,75,0.013333333,0.021386667,0.016114284,-0.499763654,0.013333333,0.020333333,0.015564848,-0.449731367,0.013333333,0.02304,0.016683094,-0.581826557,intra
S1518,80,0,0.0140125,0.012230318,-1.145718385,0,0.01425,0.012633174,-1.127982522,0,0.013925,0.012587308,-1.106273107,intra
S1519,81,0,0.012518519,0.011493228,-1.089208207,0.024691358,0.012851852,0.01236,0.957888861,0.012345679,0.012308642,0.011593591,0.003194613,inter
S1521,412,0.002427184,0.016143204,0.005917126,-2.318020415,0.016990291,0.015706311,0.005742103,0.223608038,0.014563107,0.015565534,0.005977232,-0.167707546,5'
S1522,87,0.022988506,0.019356322,0.013800695,0.263188484,0,0.019149425,0.013482224,-1.420346219,0,0.019505747,0.014387379,-1.355754077,5'
S1523,797,0.013801757,0.017156838,0.004449217,-0.754083554,0.013801757,0.017091593,0.004587227,-0.717173219,0.015056462,0.016918444,0.00416796,-0.446737103,3'PT
S1524,85,0,0.010952941,0.010992996,-0.996356308,0.023529412,0.010764706,0.010500101,1.215674583,0,0.010235294,0.01069182,-0.957301421,intra
S1525,74,0,0.012283784,0.012630564,-0.972544353,0,0.012081081,0.012278643,-0.983910102,0.013513514,0.011567568,0.011577525,0.168079641,intra
S1526,205,0,0.022034146,0.009753303,-2.259147151,0.004878049,0.022112195,0.009604663,-1.794351902,0.024390244,0.021741463,0.009524024,0.278115704,5'
S1527,307,0.013029316,0.024488599,0.008228904,-1.392564949,0.016286645,0.024149837,0.008159514,-0.963683875,0.009771987,0.024140065,0.008385143,-1.713516205,5'
S1528,153,0.019607843,0.026111111,0.012070084,-0.538792274,0.026143791,0.025405229,0.011182314,0.066047355,0.019607843,0.02651634,0.012053734,-0.573141643,5'
